Date,Location,PM2.5 (μg/m³),PM10 (μg/m³),O3 (ppm),CO (ppm),SO2 (ppm),NO2 (ppm),AQI,Category,Monitoring Station,Station Type,Operational Status
2023-06-01,"Pedu, Central, Ghana",212.60675223461672,144.62238598632726,297.0996911380945,4.447127768583358,61.55526231931792,26.068144713814377,27,Good,Station 1,Rural,Active
2023-06-02,"Pedu, Central, Ghana",11.2346541600587,450.04159150824034,7.730879629305343,5.7654498995114,3.9557506562613143,61.85362229993907,134,Unhealthy for Sensitive Groups,Station 3,Suburban,Active
2023-06-03,"Pedu, Central, Ghana",134.33867969247305,58.06948010026281,181.0586419503363,9.833407684142266,40.30387579071322,23.37575211818781,200,Unhealthy,Station 2,Rural,Active
2023-06-04,"Bakaano, Central, Ghana",270.8171073304335,477.9594144776596,197.85179449539814,2.41601276435763,64.91539648308728,197.1716880821875,327,Hazardous,Station 2,Rural,Active
2023-06-05,"Bakaano, Central, Ghana",316.73910991307366,156.98335868867642,206.41366712223865,6.812821105324338,69.80705464034016,61.72652970479013,267,Very Unhealthy,Station 2,Suburban,Active
2023-06-06,"Pedu, Central, Ghana",128.94384271660115,444.20183615434064,36.1162736367267,7.159846935417241,63.813990251626926,26.064789340465634,417,Hazardous,Station 1,Rural,Active
2023-06-07,"Pedu, Central, Ghana",69.67803703641206,301.4714382397308,281.55893504193915,6.0732441679306595,32.05632243609246,39.81646256559155,32,Good,Station 1,Rural,Active
2023-06-08,"Bakaano, Central, Ghana",417.46511839964955,413.35367987074375,54.354983715024844,0.8857833963664408,9.352012359790951,117.5406456682953,47,Good,Station 3,Suburban,Active
2023-06-09,"Bakaano, Central, Ghana",492.2010903517761,492.00658160523216,186.82602097195232,6.768722758275764,42.71124464193341,12.808704772957702,406,Hazardous,Station 2,Suburban,Active
2023-06-10,"Bakaano, Central, Ghana",262.8450911513429,144.20271890937286,66.80282373692549,0.6409471103617548,12.875443736805547,172.48682602823138,61,Moderate,Station 3,Suburban,Active
2023-06-11,"Pedu, Central, Ghana",85.83964292415175,480.5677427037965,92.16492510638126,5.961426495498969,94.76236585206671,192.29993584742945,215,Very Unhealthy,Station 1,Suburban,Active
2023-06-12,"Bakaano, Central, Ghana",136.15366325968446,194.7409474512102,163.93756251843732,7.395811772217426,47.51708660226283,49.349484133476174,292,Very Unhealthy,Station 2,Suburban,Active
2023-06-13,"Augusco, Central, Ghana",9.195338273733366,192.75595236846115,125.15802556937294,2.109698906199504,31.725917435686757,90.01905371817188,98,Moderate,Station 1,Suburban,Active
2023-06-14,"Augusco, Central, Ghana",457.1494032802495,170.19355212725284,48.067680292951884,8.416220075427741,76.63040711189001,4.426890205899414,171,Unhealthy,Station 2,Rural,Active
2023-06-15,"Bakaano, Central, Ghana",58.87554144507057,270.7038036737926,51.280920726254486,0.30353805533004263,49.79485925822639,128.1420449454443,359,Hazardous,Station 3,Rural,Active
2023-06-16,"Bakaano, Central, Ghana",288.2582377571268,77.07252158924355,125.44343644883989,8.43812863658306,31.003402401245005,82.78521161051778,213,Very Unhealthy,Station 2,Suburban,Active
2023-06-17,"Augusco, Central, Ghana",137.027610343603,276.8557426790056,227.1848934826502,4.603290506427651,81.19677423908017,54.011693220311145,474,Hazardous,Station 2,Rural,Active
2023-06-18,"Bakaano, Central, Ghana",277.0890012578967,270.852406205002,269.38939405433655,2.175879399316445,86.7152151001122,41.367422123321695,34,Good,Station 2,Suburban,Active
2023-06-19,"Bakaano, Central, Ghana",325.7101941759321,380.950906302435,25.238298677814853,1.33778144993968,67.3008166288677,130.8046155317521,448,Hazardous,Station 3,Suburban,Active
2023-06-20,"Augusco, Central, Ghana",414.8709018536008,416.8249809687928,117.93117226782032,9.533071675823725,4.6964422407667294,83.2434062064629,226,Very Unhealthy,Station 2,Rural,Active
2023-06-21,"Pedu, Central, Ghana",103.21063588030161,220.22067515621202,30.073669116862987,0.7266558758115671,56.632288016653206,35.9318578059824,100,Moderate,Station 3,Rural,Active
2023-06-22,"Pedu, Central, Ghana",5.497914329240238,151.16662467574687,4.977744189779365,1.9909341993592566,76.32949119972817,137.82181629736482,430,Hazardous,Station 3,Suburban,Active
2023-06-23,"Augusco, Central, Ghana",68.44281503440364,129.66744865854724,198.51560479318698,3.4782234743304596,13.650301208358218,113.01445660733873,461,Hazardous,Station 3,Suburban,Active
2023-06-24,"Augusco, Central, Ghana",450.00932092405253,97.31191835243597,180.73483258997635,6.202348489611205,22.867075138460336,171.73441098589925,130,Unhealthy for Sensitive Groups,Station 2,Rural,Active
2023-06-25,"Bakaano, Central, Ghana",436.9450387812576,28.82379109951244,48.90573414446586,5.448010852760984,88.24951050681365,23.49517977529858,256,Very Unhealthy,Station 2,Rural,Active
2023-06-26,"Bakaano, Central, Ghana",298.70655108515416,171.22398941735668,70.14384992791923,1.2564349241231398,2.0121721853074037,157.13332038889124,4,Good,Station 2,Suburban,Active
2023-06-27,"Pedu, Central, Ghana",300.2584302168267,135.12384606539163,7.112326093355515,2.897279837382146,75.2727137825976,134.7033573634518,217,Very Unhealthy,Station 1,Suburban,Active
2023-06-28,"Pedu, Central, Ghana",332.5183372731277,483.2086929332037,250.48416170832112,2.387517710860241,47.37732925144229,23.002187365619562,254,Very Unhealthy,Station 2,Rural,Active
2023-06-29,"Pedu, Central, Ghana",87.6856393117248,278.85441312502195,292.40717881456544,2.135428544903414,44.677215883960685,138.96414597434415,397,Hazardous,Station 1,Suburban,Active
2023-06-30,"Augusco, Central, Ghana",457.2059729624799,173.63851951525376,40.637861038407245,4.111443364799871,0.7096532494887176,88.30945777596608,358,Hazardous,Station 2,Suburban,Active
2023-07-01,"Augusco, Central, Ghana",209.38526244603656,290.233800496848,69.44256412958943,7.040314525916569,81.93982309664928,188.99695711116863,282,Very Unhealthy,Station 3,Suburban,Active
2023-07-02,"Augusco, Central, Ghana",191.56926412474874,69.59835067284776,260.52285718408024,2.1745293221723596,35.98249006365665,28.322270123579862,392,Hazardous,Station 1,Rural,Active
2023-07-03,"Bakaano, Central, Ghana",259.4588526414188,222.02187460110144,277.93913938685546,3.666788797029814,54.07656313005429,128.5666781631476,206,Very Unhealthy,Station 3,Rural,Active
2023-07-04,"Pedu, Central, Ghana",23.482983387527522,313.1171607105319,125.8882148420431,3.909174268411623,67.73006863356595,76.3960090925892,14,Good,Station 3,Rural,Active
2023-07-05,"Pedu, Central, Ghana",83.1416843780397,244.44891589622569,15.186741680722237,9.764565294354101,70.26295764379158,191.36293411817556,345,Hazardous,Station 1,Suburban,Active
2023-07-06,"Augusco, Central, Ghana",369.01680821318524,200.88940032716212,11.81755010784582,9.546663568790688,95.59800588260723,65.99497905805529,41,Good,Station 3,Rural,Active
2023-07-07,"Bakaano, Central, Ghana",41.39933396256323,496.9241944498491,172.18495982070314,8.001375827520759,53.13399532366091,192.43718189836002,379,Hazardous,Station 2,Suburban,Active
2023-07-08,"Bakaano, Central, Ghana",301.5760547331941,440.1573810744635,117.8685326679537,2.4165892081918514,39.97195509744276,180.2971702201498,460,Hazardous,Station 3,Suburban,Active
2023-07-09,"Pedu, Central, Ghana",122.67455484066048,311.7029790797201,8.595728273296356,0.6803731409166969,95.37036264917079,54.076647062131265,178,Unhealthy,Station 2,Rural,Active
2023-07-10,"Pedu, Central, Ghana",194.64780702098827,284.6886805911414,174.97571769376702,3.1690413772062476,64.21102350255211,160.70835536528554,62,Moderate,Station 3,Rural,Active
2023-07-11,"Bakaano, Central, Ghana",144.34686838534992,310.33023991229203,3.3907609767067415,2.6679454943383085,29.81503562765556,199.12084036070118,351,Hazardous,Station 3,Suburban,Active
2023-07-12,"Bakaano, Central, Ghana",177.83635823247457,100.65605391121663,236.21158744478188,5.059258001463939,12.646424540357115,50.532600434256466,230,Very Unhealthy,Station 1,Suburban,Active
2023-07-13,"Augusco, Central, Ghana",359.52295259212275,197.5688716321593,91.92984681101147,7.777279100677931,84.25545014651813,87.35543386466394,240,Very Unhealthy,Station 2,Suburban,Active
2023-07-14,"Pedu, Central, Ghana",148.5608578115875,19.72976644544966,12.07740090276963,8.583229388788581,36.21816027941516,104.03614731335193,51,Moderate,Station 2,Rural,Active
2023-07-15,"Augusco, Central, Ghana",283.2023201484486,237.77301874341333,176.505666294946,8.448640854105085,66.04697213644312,58.98622716077286,95,Moderate,Station 1,Rural,Active
2023-07-16,"Pedu, Central, Ghana",238.02520109954983,271.51229197883157,119.3053243299164,3.5967556122306776,47.08164193658981,3.052967929205952,387,Hazardous,Station 1,Rural,Active
2023-07-17,"Bakaano, Central, Ghana",331.83558268132407,113.87486805160479,292.14012400714483,6.8723434346068295,19.892977979503833,44.02584883950533,221,Very Unhealthy,Station 1,Suburban,Active
2023-07-18,"Augusco, Central, Ghana",468.414869662379,482.0144235827569,163.25959875111064,3.1283419752422006,60.16866086204651,56.387376868351694,484,Hazardous,Station 2,Suburban,Active
2023-07-19,"Augusco, Central, Ghana",366.28604860512513,454.727305468621,82.57175431110248,0.6090554323518271,6.068306895068232,88.71994026363743,406,Hazardous,Station 2,Suburban,Active
2023-07-20,"Augusco, Central, Ghana",107.47018929537838,361.0716177279529,212.83165939019244,7.015652656029423,41.334245987119225,34.22049568268037,230,Very Unhealthy,Station 2,Suburban,Active
2023-07-21,"Augusco, Central, Ghana",15.591567530642337,266.6933143826813,81.4476007628134,0.09827552569787845,54.661493966367104,174.65087133833453,236,Very Unhealthy,Station 2,Suburban,Active
2023-07-22,"Augusco, Central, Ghana",131.13202214991253,434.98457982384247,271.2729874222695,4.0918258745848854,43.604697411857906,140.9822265462672,142,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2023-07-23,"Bakaano, Central, Ghana",297.5389653501274,65.32617191173145,112.41659115221293,3.293792693020757,74.86721752509908,17.040095511932396,170,Unhealthy,Station 2,Rural,Active
2023-07-24,"Pedu, Central, Ghana",25.712906742125174,395.25489713744247,164.96056883286155,6.933775385188524,82.79249545453125,130.0184902279863,28,Good,Station 1,Rural,Active
2023-07-25,"Bakaano, Central, Ghana",248.18312360061816,62.41040698342415,15.171931147268658,7.662454727603789,77.1243074033178,130.7312952811241,35,Good,Station 3,Suburban,Active
2023-07-26,"Pedu, Central, Ghana",298.4214244584446,397.10533127470273,127.83637138566924,3.040946359712838,3.881294781180211,191.24423472872553,12,Good,Station 3,Suburban,Active
2023-07-27,"Bakaano, Central, Ghana",167.1219454084804,137.8837841256785,249.7090618982985,8.116270144448535,19.41287704459722,0.6041742712322495,159,Unhealthy,Station 1,Rural,Active
2023-07-28,"Pedu, Central, Ghana",385.45610187291095,438.54529050909446,241.6946416090026,2.9391676050493376,53.66075092637743,49.58648996116144,326,Hazardous,Station 2,Suburban,Active
2023-07-29,"Augusco, Central, Ghana",53.2991265668859,472.0210469126989,67.29556765605787,4.463263599865613,93.48220404438013,185.5582958750631,186,Unhealthy,Station 3,Suburban,Active
2023-07-30,"Bakaano, Central, Ghana",37.56889086790438,74.39798470255782,67.82372130316881,7.270185270141339,83.49567750521169,186.42678307965662,242,Very Unhealthy,Station 2,Suburban,Active
2023-07-31,"Augusco, Central, Ghana",364.0943781018017,231.33780253269677,245.19159366397102,6.9292022922478855,84.25345083518016,144.11728387412748,85,Moderate,Station 3,Rural,Active
2023-08-01,"Pedu, Central, Ghana",247.74565810309923,490.49368908134255,279.1195260507977,9.873684723122,30.32081937596749,153.152664209508,283,Very Unhealthy,Station 1,Rural,Active
2023-08-02,"Pedu, Central, Ghana",344.201198213868,241.7037179865733,28.608276381901064,2.2516102421593187,42.94478970787026,18.296591585929423,65,Moderate,Station 3,Suburban,Active
2023-08-03,"Augusco, Central, Ghana",217.4136693018731,431.77376125727255,135.0175918278676,6.623179135395824,47.070594731593744,102.77516695564672,169,Unhealthy,Station 2,Rural,Active
2023-08-04,"Augusco, Central, Ghana",123.2010166195534,294.3657610656599,101.23628368926869,6.096819082757774,15.737158334991042,46.31659825779988,44,Good,Station 3,Suburban,Active
2023-08-05,"Pedu, Central, Ghana",409.5511588370999,187.66495395980093,261.2065366372318,9.150984544900298,3.1068130244456316,36.24360872272345,61,Moderate,Station 3,Suburban,Active
2023-08-06,"Augusco, Central, Ghana",399.7079394844896,142.8917777629351,25.05747440400563,1.5636214164487505,94.69028994605169,162.06065982466652,440,Hazardous,Station 2,Rural,Active
2023-08-07,"Bakaano, Central, Ghana",347.34823542721335,101.61154554304363,63.33778276741122,7.517981635869329,24.07125856635067,27.007627336109486,500,Hazardous,Station 3,Rural,Active
2023-08-08,"Bakaano, Central, Ghana",136.07256861498135,380.8990956888486,225.7405012759483,5.682686162687683,23.99489037236313,93.73032739927704,133,Unhealthy for Sensitive Groups,Station 3,Rural,Active
2023-08-09,"Augusco, Central, Ghana",295.1153334345436,193.27025341151395,15.388154694364676,2.746658697879054,8.337905376875954,187.7156479172066,283,Very Unhealthy,Station 3,Rural,Active
2023-08-10,"Pedu, Central, Ghana",180.4869484700134,255.6377311003756,147.7606142142868,4.744349141471741,92.85077519437786,37.166411113068506,27,Good,Station 1,Rural,Active
2023-08-11,"Pedu, Central, Ghana",45.79103666331707,246.16274000059096,132.63211040391602,3.337765970697978,57.9737114939772,195.59868474764693,107,Unhealthy for Sensitive Groups,Station 2,Suburban,Active
2023-08-12,"Augusco, Central, Ghana",458.65678773112137,288.63951461656563,100.3203536966246,5.793134027884609,66.70368571253539,198.8575971522118,43,Good,Station 3,Suburban,Active
2023-08-13,"Bakaano, Central, Ghana",68.4093154594807,432.78857281227613,118.37169459567714,8.89000610814666,91.15768872630525,111.12343093648059,339,Hazardous,Station 3,Rural,Active
2023-08-14,"Pedu, Central, Ghana",475.11867691040123,490.3696717917147,158.9821760790699,5.6930498441220205,34.56201689007895,34.028548035431584,285,Very Unhealthy,Station 3,Rural,Active
2023-08-15,"Pedu, Central, Ghana",223.00288647897787,203.79210428690848,48.41020751651494,6.31722418326584,62.15073111380841,63.220977588179124,445,Hazardous,Station 2,Suburban,Active
2023-08-16,"Augusco, Central, Ghana",92.56646441930982,413.75946105315154,171.59876348507782,5.187478471147094,3.879945472888746,84.89856653530703,330,Hazardous,Station 3,Suburban,Active
2023-08-17,"Bakaano, Central, Ghana",270.9504736891791,382.26389732735885,241.6296987899959,0.5116550644547591,18.677252823112934,61.864844871644586,127,Unhealthy for Sensitive Groups,Station 2,Suburban,Active
2023-08-18,"Augusco, Central, Ghana",436.47291793820415,286.76447572778665,228.0482789370477,2.3285855687609427,83.12458050899426,56.127115975303155,347,Hazardous,Station 1,Rural,Active
2023-08-19,"Bakaano, Central, Ghana",366.1124432047806,478.0235718059665,46.169971408132106,4.920017294320828,76.67683563383358,194.4459418432715,472,Hazardous,Station 2,Suburban,Active
2023-08-20,"Bakaano, Central, Ghana",403.28057393072487,100.23725776420139,44.77484092244217,3.1023528374470475,35.06426914571469,30.672965483149127,230,Very Unhealthy,Station 2,Suburban,Active
2023-08-21,"Pedu, Central, Ghana",329.3916833553587,54.63210515481071,80.452310323474,1.8176359776119422,37.681062777421246,146.66558174337246,189,Unhealthy,Station 3,Rural,Active
2023-08-22,"Augusco, Central, Ghana",346.1382822589262,426.98098347771105,108.32241790231116,5.041328419184383,53.35544335535795,0.08205788783497425,224,Very Unhealthy,Station 1,Rural,Active
2023-08-23,"Bakaano, Central, Ghana",424.59782578265964,219.57490831687414,122.53667442254478,3.2280979344785035,0.02410046851345493,119.23653388047538,384,Hazardous,Station 3,Rural,Active
2023-08-24,"Bakaano, Central, Ghana",124.83400442959297,423.4844271035302,203.9091650500036,2.5810764317341475,24.124433603802785,183.18860079081048,376,Hazardous,Station 1,Suburban,Active
2023-08-25,"Augusco, Central, Ghana",244.71248182157024,446.54510259770746,17.00412964975062,4.639854174403808,20.823180860821445,57.586818818643806,282,Very Unhealthy,Station 3,Suburban,Active
2023-08-26,"Bakaano, Central, Ghana",110.60472090980112,31.22879680953572,10.401811267819916,1.3328425808217315,25.048294674976347,37.10519505154384,445,Hazardous,Station 1,Suburban,Active
2023-08-27,"Pedu, Central, Ghana",493.8340039983235,441.73238149303035,117.57316888317271,9.277457330754073,80.59058425334413,130.3359589756854,120,Unhealthy for Sensitive Groups,Station 1,Rural,Active
